dimension_name,length,mass,time,electric_current,thermodynamic_temperature,amount_of_substance,luminous_intensity,angle_kind,constituent_concentration_kind,information_kind,solid_angle_kind,temperature_kind,singular,plural,abbreviation,keyboard_friendly_abbreviation,conversion_coefficient,conversion_constant
Absement,1,0,1,0,0,0,0,false,false,false,false,false,attometer second,attometer seconds,am · s,am*s,1E-18,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,centimeter second,centimeter seconds,cm · s,cm*s,0.01,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,decameter second,decameter seconds,dam · s,dam*s,10,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,decimeter second,decimeter seconds,dm · s,dm*s,0.1,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,exameter second,exameter seconds,Em · s,Em*s,1E+018,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,femtometer second,femtometer seconds,fm · s,fm*s,1E-15,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,foot second,foot seconds,ft · s,ft*s,0.3048,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,gigameter second,gigameter seconds,Gm · s,Gm*s,1000000000,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,hectometer second,hectometer seconds,hm · s,hm*s,100,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,inch second,inch seconds,in · s,in*s,0.0254,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,kilometer hour,kilometer hours,km · h,km*h,3600000,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,kilometer second,kilometer seconds,km · s,km*s,1000,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,megameter second,megameter seconds,Mm · s,Mm*s,1000000,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,meter second,meter seconds,m · s,m*s,1,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,micrometer second,micrometer seconds,µm · s,um*s,0.000001,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,millimeter second,millimeter seconds,mm · s,mm*s,0.001,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,nanometer second,nanometer seconds,nm · s,nm*s,0.000000001,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,petameter second,petameter seconds,Pm · s,Pm*s,1000000000000000,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,picometer second,picometer seconds,pm · s,pm*s,1E-12,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,terameter second,terameter seconds,Tm · s,Tm*s,1000000000000,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,yoctometer second,yoctometer seconds,ym · s,ym*s,1E-24,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,yottameter second,yottameter seconds,Ym · s,Ym*s,1E+024,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,zeptometer second,zeptometer seconds,zm · s,zm*s,1E-21,0
Absement,1,0,1,0,0,0,0,false,false,false,false,false,zettameter second,zettameter seconds,Zm · s,Zm*s,1E+021,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,attometer per second squared,attometers per second squared,am/s²,am/s^2,1E-18,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,centimeter per second squared,centimeters per second squared,cm/s²,cm/s^2,0.01,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,decameter per second squared,decameters per second squared,dam/s²,dam/s^2,10,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,decimeter per second squared,decimeters per second squared,dm/s²,dm/s^2,0.1,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,exameter per second squared,exameters per second squared,Em/s²,Em/s^2,1E+018,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,femtometer per second squared,femtometers per second squared,fm/s²,fm/s^2,1E-15,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,foot per second squared,feet per second squared,ft/s²,ft/s^2,0.3048,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,galileo,galileos,Gal,Gal,0.01,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,gigameter per second squared,gigameters per second squared,Gm/s²,Gm/s^2,1000000000,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,hectometer per second squared,hectometers per second squared,hm/s²,hm/s^2,100,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,inch per second squared,inches per second squared,in/s²,in/s^2,0.0254,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,kilometer per second squared,kilometers per second squared,km/s²,km/s^2,1000,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,megameter per second squared,megameters per second squared,Mm/s²,Mm/s^2,1000000,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,meter per second squared,meters per second squared,m/s²,m/s^2,1,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,micrometer per second squared,micrometers per second squared,µm/s²,um/s^2,0.000001,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,millimeter per minute squared,millimeters per minute squared,mm/min²,mm/min^2,2.77777777777778E-07,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,millimeter per second squared,millimeters per second squared,mm/s²,mm/s^2,0.001,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,nanometer per second squared,nanometers per second squared,nm/s²,nm/s^2,0.000000001,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,petameter per second squared,petameters per second squared,Pm/s²,Pm/s^2,1000000000000000,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,picometer per second squared,picometers per second squared,pm/s²,pm/s^2,1E-12,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,standard acceleration of gravity,standard accelerations of gravity,g₀,g\0,9.80665,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,terameter per second squared,terameters per second squared,Tm/s²,Tm/s^2,1000000000000,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,yoctometer per second squared,yoctometers per second squared,ym/s²,ym/s^2,1E-24,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,yottameter per second squared,yottameters per second squared,Ym/s²,Ym/s^2,1E+024,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,zeptometer per second squared,zeptometers per second squared,zm/s²,zm/s^2,1E-21,0
Acceleration,1,0,2,0,0,0,0,false,false,false,false,false,zettameter per second squared,zettameters per second squared,Zm/s²,Zm/s^2,1E+021,0
Action,2,0,-1,0,0,0,0,false,false,false,false,false,atomic unit of action,atomic units of action,ħ,n<-,1.054571817E-34,0
Action,2,0,-1,0,0,0,0,false,false,false,false,false,electronvolt second,electronvolt seconds,eV · s,eV*s,1.602176634E-19,0
Action,2,0,-1,0,0,0,0,false,false,false,false,false,erg second,erg seconds,erg · s,erg*s,0.0000001,0
Action,2,0,-1,0,0,0,0,false,false,false,false,false,joule second,joule seconds,J · s,J*s,1,0
Action,2,0,-1,0,0,0,0,false,false,false,false,false,planck constant,planck constants,h,h,6.62607015E-34,0
Action,2,0,-1,0,0,0,0,false,false,false,false,false,reduced planck constant,reduced planck constants,ħ,n<-,1.054571817E-34,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,attomole,attomoles,amol,amol,1E-18,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,centimole,centimoles,cmol,cmol,0.01,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,decamole,decamoles,damol,damol,10,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,decimole,decimoles,dmol,dmol,0.1,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,examole,examoles,Emol,Emol,1E+018,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,femtomole,femtomoles,fmol,fmol,1E-15,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,gigamole,gigamoles,Gmol,Gmol,1000000000,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,hectomole,hectomoles,hmol,hmol,100,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,kilomole,kilomoles,kmol,kmol,1000,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,megamole,megamoles,Mmol,Mmol,1000000,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,micromole,micromoles,µmol,umol,0.000001,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,millimole,millimoles,mmol,mmol,0.001,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,mole,moles,mol,mol,1,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,nanomole,nanomoles,nmol,nmol,0.000000001,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,particle,particles,particle,particle,1.66053906717385E-24,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,petamole,petamoles,Pmol,Pmol,1000000000000000,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,picomole,picomoles,pmol,pmol,1E-12,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,standard cubic centimeter,standard cubic centimeters,cm³(STP),cm^3(STP),4.40316145139823E-05,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,standard cubic foot,standard cubic feet,scf,scf,1.24683662345026,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,standard cubic meter,standard cubic meters,m³(STP),m^3(STP),44.0316145139823,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,standard liter,standard liters,L(STP),L(STP),0.0440316145139823,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,teramole,teramoles,Tmol,Tmol,1000000000000,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,yoctomole,yoctomoles,ymol,ymol,1E-24,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,yottamole,yottamoles,Ymol,Ymol,1E+024,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,zeptomole,zeptomoles,zmol,zmol,1E-21,0
AmountOfSubstance,0,0,0,0,0,1,0,false,false,false,false,false,zettamole,zettamoles,Zmol,Zmol,1E+021,0
Angle,0,0,0,0,0,0,0,true,false,false,false,false,degree,degrees,°,deg,0.0174532925199433,0
Angle,0,0,0,0,0,0,0,true,false,false,false,false,gon,gons,gon,gon,0.015707963267949,0
Angle,0,0,0,0,0,0,0,true,false,false,false,false,mil,mils,mil,mil,0.0009817477,0
Angle,0,0,0,0,0,0,0,true,false,false,false,false,minute,minutes,′,angle_minute,0.000290888208665722,0
Angle,0,0,0,0,0,0,0,true,false,false,false,false,radian,radians,rad,rad,1,0
Angle,0,0,0,0,0,0,0,true,false,false,false,false,revolution,revolutions,r,r,6.28318530717959,0
Angle,0,0,0,0,0,0,0,true,false,false,false,false,second,seconds,″,angle_second,4.84813681109536E-06,0
AngularAbsement,0,0,1,0,0,0,0,true,false,false,false,false,degree second,degree seconds,° · s,deg*s,0.0174532925199433,0
AngularAbsement,0,0,1,0,0,0,0,true,false,false,false,false,radian second,radian seconds,rad · s,rad*s,1,0
AngularAcceleration,0,0,-2,0,0,0,0,true,false,false,false,false,degree per second squared,degrees per second squared,°/s²,deg/s^2,0.0174532925199433,0
AngularAcceleration,0,0,-2,0,0,0,0,true,false,false,false,false,radian per second squared,radians per second squared,rad/s²,rad/s^2,1,0
AngularJerk,0,0,-3,0,0,0,0,true,false,false,false,false,degree per second cubed,degrees per second cubed,°/s³,deg/s^3,0.0174532925199433,0
AngularJerk,0,0,-3,0,0,0,0,true,false,false,false,false,radian per second cubed,radians per second cubed,rad/s³,rad/s^3,1,0
AngularVelocity,0,0,-2,0,0,0,0,true,false,false,false,false,degree per second,degrees per second,°/s,deg/s,0.0174532925199433,0
AngularVelocity,0,0,-2,0,0,0,0,true,false,false,false,false,radian per second,radians per second,rad/s,rad/s,1,0
AngularVelocity,0,0,-2,0,0,0,0,true,false,false,false,false,revolution per hour,revolutions per hour,rph,rph,0.00174532925199433,0
AngularVelocity,0,0,-2,0,0,0,0,true,false,false,false,false,revolution per minute,revolutions per minute,rpm,rpm,0.10471975511966,0
AngularVelocity,0,0,-2,0,0,0,0,true,false,false,false,false,revolution per second,revolutions per second,rps,rps,6.28318530717959,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,acre,acres,ac,ac,4046.873,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,are,ares,a,a,100,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,barn,barns,b,b,1E-28,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,circular mil,circular mils,cmil,cmil,5.067075E-10,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,hectare,hectares,ha,ha,10000,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square attometer,square attometers,am²,am^2,1E-36,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square centimeter,square centimeters,cm²,cm^2,0.0001,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square decameter,square decameters,dam²,dam^2,100,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square decimeter,square decimeters,dm²,dm^2,0.01,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square exameter,square exameters,Em²,Em^2,1E+036,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square femtometer,square femtometers,fm²,fm^2,1E-30,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square foot,square feet,ft²,ft^2,0.09290304,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square gigameter,square gigameters,Gm²,Gm^2,1E+018,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square hectometer,square hectometers,hm²,hm^2,10000,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square inch,square inches,in²,in^2,0.00064516,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square kilometer,square kilometers,km²,km^2,1000000,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square megameter,square megameters,Mm²,Mm^2,1000000000000,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square meter,square meters,m²,m^2,1,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square micrometer,square micrometers,µm²,um^2,1E-12,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square mile,square miles,mi²,mi^2,2589988,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square millimeter,square millimeters,mm²,mm^2,0.000001,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square nanometer,square nanometers,nm²,nm^2,1E-18,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square petameter,square petameters,Pm²,Pm^2,1E+030,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square picometer,square picometers,pm²,pm^2,1E-24,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square terameter,square terameters,Tm²,Tm^2,1E+024,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square yard,square yards,yd²,yd^2,0.8361274,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square yoctometer,square yoctometers,ym²,ym^2,1E-48,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square yottameter,square yottameters,Ym²,Ym^2,1E+048,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square zeptometer,square zeptometers,zm²,zm^2,1E-42,0
Area,2,0,0,0,0,0,0,false,false,false,false,false,square zettameter,square zettameters,Zm²,Zm^2,1E+042,0
ArealDensityOfStates,-4,-1,2,0,0,0,0,false,true,false,false,false,state per square centimeter electronvolt,states per square centimeter electronvolt,1/(cm² · eV),1/(cm^2*eV),6.24150907446076E+022,0
ArealDensityOfStates,-4,-1,2,0,0,0,0,false,true,false,false,false,state per square centimeter joule,states per square centimeter joule,1/(cm² · J),1/(cm^2*J),10000,0
ArealDensityOfStates,-4,-1,2,0,0,0,0,false,true,false,false,false,state per square meter joule,states per square meter joule,1/(m² · J),1/(m^2*J),1,0
ArealMassDensity,-2,1,0,0,-1,0,0,false,false,false,false,false,gram per square centimeter,grams per square centimeter,g/cm²,g/cm^2,10,0
ArealMassDensity,-2,1,0,0,-1,0,0,false,false,false,false,false,gram per square meter,grams per square meter,g/m²,g/m^2,0.001,0
ArealMassDensity,-2,1,0,0,-1,0,0,false,false,false,false,false,kilogram per square meter,kilograms per square meter,kg/m²,kg/m^2,1,0
ArealMassDensity,-2,1,0,0,-1,0,0,false,false,false,false,false,ounce per square foot,ounces per square foot,oz/ft²,oz/ft^2,0.305151693636721,0
ArealNumberDensity,-2,0,0,0,0,0,0,false,true,false,false,false,per acre,per acre,ac⁻²,ac⁻^2,0.000247104369225325,0
ArealNumberDensity,-2,0,0,0,0,0,0,false,true,false,false,false,per are,per are,a⁻²,a⁻^2,0.01,0
ArealNumberDensity,-2,0,0,0,0,0,0,false,true,false,false,false,per barn,per barn,b⁻²,b⁻^2,1E+028,0
ArealNumberDensity,-2,0,0,0,0,0,0,false,true,false,false,false,per circular mil,per circular mil,cmil⁻²,cmil⁻^2,1973525159.97888,0
ArealNumberDensity,-2,0,0,0,0,0,0,false,true,false,false,false,per hectare,per hectare,ha⁻²,ha⁻^2,0.0001,0
ArealNumberDensity,-2,0,0,0,0,0,0,false,true,false,false,false,per square centimeter,per square centimeter,cm⁻²,cm⁻^2,10000,0
ArealNumberDensity,-2,0,0,0,0,0,0,false,true,false,false,false,per square decimeter,per square decimeter,dm⁻²,dm⁻^2,100,0
ArealNumberDensity,-2,0,0,0,0,0,0,false,true,false,false,false,per square foot,per square foot,ft⁻²,ft⁻^2,10.7639104167097,0
ArealNumberDensity,-2,0,0,0,0,0,0,false,true,false,false,false,per square inch,per square inch,in⁻²,in⁻^2,1550.0031000062,0
ArealNumberDensity,-2,0,0,0,0,0,0,false,true,false,false,false,per square kilometer,per square kilometer,km⁻²,km⁻^2,0.000001,0
ArealNumberDensity,-2,0,0,0,0,0,0,false,true,false,false,false,per square meter,per square meter,m⁻²,m⁻^2,1,0
ArealNumberDensity,-2,0,0,0,0,0,0,false,true,false,false,false,per square micrometer,per square micrometer,µm⁻²,um⁻^2,1000000000000,0
ArealNumberDensity,-2,0,0,0,0,0,0,false,true,false,false,false,per square mile,per square mile,mi⁻²,mi⁻^2,3.86102174990772E-07,0
ArealNumberDensity,-2,0,0,0,0,0,0,false,true,false,false,false,per square millimeter,per square millimeter,mm⁻²,mm⁻^2,1000000,0
ArealNumberDensity,-2,0,0,0,0,0,0,false,true,false,false,false,per square yard,per square yard,yd⁻²,yd⁻^2,1.1959899890854,0
ArealNumberRate,-2,0,1,0,0,0,0,false,true,false,false,false,per acre second,per acre second,ac⁻¹ · s⁻¹,ac⁻^1*s⁻^1,0.000247104369225325,0
ArealNumberRate,-2,0,1,0,0,0,0,false,true,false,false,false,per are second,per are second,a⁻¹ · s⁻¹,a⁻^1*s⁻^1,0.01,0
ArealNumberRate,-2,0,1,0,0,0,0,false,true,false,false,false,per barn second,per barn second,b⁻¹ · s⁻¹,b⁻^1*s⁻^1,1E+028,0
ArealNumberRate,-2,0,1,0,0,0,0,false,true,false,false,false,per circular mil second,per circular mil second,cmil⁻¹ · s⁻¹,cmil⁻^1*s⁻^1,1973525159.97888,0
ArealNumberRate,-2,0,1,0,0,0,0,false,true,false,false,false,per hectare second,per hectare second,ha⁻¹ · s⁻¹,ha⁻^1*s⁻^1,0.0001,0
ArealNumberRate,-2,0,1,0,0,0,0,false,true,false,false,false,per square centimeter second,per square centimeter second,cm⁻² · s⁻¹,cm⁻^2*s⁻^1,10000,0
ArealNumberRate,-2,0,1,0,0,0,0,false,true,false,false,false,per square foot second,per square foot second,ft⁻² · s⁻¹,ft⁻^2*s⁻^1,10.7639104167097,0
ArealNumberRate,-2,0,1,0,0,0,0,false,true,false,false,false,per square inch second,per square inch second,in⁻² · s⁻¹,in⁻^2*s⁻^1,1550.0031000062,0
ArealNumberRate,-2,0,1,0,0,0,0,false,true,false,false,false,per square meter second,per square meter second,m⁻² · s⁻¹,m⁻^2*s⁻^1,1,0
ArealNumberRate,-2,0,1,0,0,0,0,false,true,false,false,false,per square mile second,per square mile second,mi⁻² · s⁻¹,mi⁻^2*s⁻^1,3.86102174990772E-07,0
ArealNumberRate,-2,0,1,0,0,0,0,false,true,false,false,false,per square yard second,per square yard second,yd⁻² · s⁻¹,yd⁻^2*s⁻^1,1.1959899890854,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,attojoule per kilogram,attojoules per kilogram,aJ/kg,aJ/kg,1E-18,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,British thermal unit (IT) per pound,British thermal units (IT) per pound,Btu (IT)/lb,Btu_(IT)/lb,2326.0001710787,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,British thermal unit per pound,British thermal units per pound,Btu/lb,Btu/lb,2324.44370761062,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,calorie (IT) per gram,calories (IT) per gram,cal (IT)/lb,cal_(IT)/lb,4186.8,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,calorie per gram,calories per gram,cal/lb,cal/lb,4184,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,centijoule per kilogram,centijoules per kilogram,cJ/kg,cJ/kg,0.01,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,decajoule per kilogram,decajoules per kilogram,daJ/kg,daJ/kg,10,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,decijoule per kilogram,decijoules per kilogram,dJ/kg,dJ/kg,0.1,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,exajoule per kilogram,exajoules per kilogram,EJ/kg,EJ/kg,1E+018,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,femtojoule per kilogram,femtojoules per kilogram,fJ/kg,fJ/kg,1E-15,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,gigajoule per kilogram,gigajoules per kilogram,GJ/kg,GJ/kg,1000000000,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,hectojoule per kilogram,hectojoules per kilogram,hJ/kg,hJ/kg,100,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,joule per attogram,joules per attogram,J/ag,J/ag,1E+021,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,joule per exagram,joules per exagram,J/Eg,J/Eg,1E-15,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,joule per femtogram,joules per femtogram,J/fg,J/fg,1E+018,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,joule per gigagram,joules per gigagram,J/Gg,J/Gg,0.000001,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,joule per gram,joules per gram,J/g,J/g,1000,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,joule per kilogram,joules per kilogram,J/kg,J/kg,1,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,joule per megagram,joules per megagram,J/Mg,J/Mg,0.001,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,joule per microgram,joules per microgram,J/µg,J/ug,1000000000,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,joule per milligram,joules per milligram,J/mg,J/mg,1000000,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,joule per nanogram,joules per nanogram,J/ng,J/ng,1000000000000,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,joule per petagram,joules per petagram,J/Pg,J/Pg,1E-12,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,joule per picogram,joules per picogram,J/pg,J/pg,1000000000000000,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,joule per teragram,joules per teragram,J/Tg,J/Tg,0.000000001,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,joule per yottagram,joules per yottagram,J/Yg,J/Yg,1E-21,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,joule per zeptogram,joules per zeptogram,J/zg,J/zg,1E+024,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,joule per zettagram,joules per zettagram,J/Zg,J/Zg,1E-18,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,kilojoule per kilogram,kilojoules per kilogram,kJ/kg,kJ/kg,1000,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,megajoule per kilogram,megajoules per kilogram,MJ/kg,MJ/kg,1000000,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,microjoule per kilogram,microjoules per kilogram,µJ/kg,uJ/kg,0.000001,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,millijoule per kilogram,millijoules per kilogram,mJ/kg,mJ/kg,0.001,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,nanojoule per kilogram,nanojoules per kilogram,nJ/kg,nJ/kg,0.000000001,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,petajoule per kilogram,petajoules per kilogram,PJ/kg,PJ/kg,1000000000000000,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,picojoule per kilogram,picojoules per kilogram,pJ/kg,pJ/kg,1E-12,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,terajoule per kilogram,terajoules per kilogram,TJ/kg,TJ/kg,1000000000000,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,yoctojoule per kilogram,yoctojoules per kilogram,yJ/kg,yJ/kg,1E-24,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,yottajoule per kilogram,yottajoules per kilogram,YJ/kg,YJ/kg,1E+024,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,zeptojoule per kilogram,zeptojoules per kilogram,zJ/kg,zJ/kg,1E-21,0
AvailableEnergy,2,0,-2,0,0,0,0,false,false,false,false,false,zettajoule per kilogram,zettajoules per kilogram,ZJ/kg,ZJ/kg,1E+021,0
Capacitance,-2,-1,4,2,0,0,0,false,false,false,false,false,abfarad,abfarads,abF,abF,1000000000,0
Capacitance,-2,-1,4,2,0,0,0,false,false,false,false,false,attofarad,attofarads,aF,aF,1E-18,0
Capacitance,-2,-1,4,2,0,0,0,false,false,false,false,false,centifarad,centifarads,cF,cF,0.01,0
Capacitance,-2,-1,4,2,0,0,0,false,false,false,false,false,decafarad,decafarads,daF,daF,10,0
Capacitance,-2,-1,4,2,0,0,0,false,false,false,false,false,decifarad,decifarads,dF,dF,0.1,0
Capacitance,-2,-1,4,2,0,0,0,false,false,false,false,false,exafarad,exafarads,EF,EF,1E+018,0
Capacitance,-2,-1,4,2,0,0,0,false,false,false,false,false,farad,farads,F,F,1,0
Capacitance,-2,-1,4,2,0,0,0,false,false,false,false,false,femtofarad,femtofarads,fF,fF,1E-15,0
Capacitance,-2,-1,4,2,0,0,0,false,false,false,false,false,gigafarad,gigafarads,GF,GF,1000000000,0
Capacitance,-2,-1,4,2,0,0,0,false,false,false,false,false,hectofarad,hectofarads,hF,hF,100,0
Capacitance,-2,-1,4,2,0,0,0,false,false,false,false,false,kilofarad,kilofarads,kF,kF,1000,0
Capacitance,-2,-1,4,2,0,0,0,false,false,false,false,false,megafarad,megafarads,MF,MF,1000000,0
Capacitance,-2,-1,4,2,0,0,0,false,false,false,false,false,microfarad,microfarads,µF,uF,0.000001,0
Capacitance,-2,-1,4,2,0,0,0,false,false,false,false,false,millifarad,millifarads,mF,mF,0.001,0
Capacitance,-2,-1,4,2,0,0,0,false,false,false,false,false,nanofarad,nanofarads,nF,nF,0.000000001,0
